superkingdom	assembly_level	genome_size
viral	Complete Genome	0.043609619
viral	Complete Genome	0.043613434
viral	Complete Genome	0.043631554
viral	Complete Genome	0.043634415
viral	Complete Genome	0.043657303
viral	Complete Genome	0.043660164
viral	Complete Genome	0.043672562
viral	Complete Genome	0.043727875
viral	Complete Genome	0.043730736
viral	Complete Genome	0.043736458
viral	Complete Genome	0.043738365
viral	Complete Genome	0.043836594
viral	Complete Genome	0.043841362
viral	Complete Genome	0.043842316
viral	Complete Genome	0.043843269
viral	Complete Genome	0.043857574
viral	Complete Genome	0.043881416
viral	Complete Genome	0.043897629
viral	Complete Genome	0.043926239
viral	Complete Genome	0.043927193
viral	Complete Genome	0.043956757
viral	Complete Genome	0.043959618
viral	Complete Genome	0.044017792
viral	Complete Genome	0.044021606
viral	Complete Genome	0.044027328
viral	Complete Genome	0.044028282
viral	Complete Genome	0.04404068
viral	Complete Genome	0.044045448
viral	Complete Genome	0.044054031
viral	Complete Genome	0.044073105
viral	Complete Genome	0.044078827
viral	Complete Genome	0.044089317
viral	Complete Genome	0.0440979
viral	Complete Genome	0.044100761
viral	Complete Genome	0.044120789
viral	Complete Genome	0.044155121
viral	Complete Genome	0.044179916
viral	Complete Genome	0.044184685
viral	Complete Genome	0.044192314
viral	Complete Genome	0.04419899
viral	Complete Genome	0.044200897
viral	Complete Genome	0.044211388
viral	Complete Genome	0.044219971
viral	Complete Genome	0.044221878
viral	Complete Genome	0.0442276
viral	Complete Genome	0.04424572
viral	Complete Genome	0.044247627
viral	Complete Genome	0.044272423
viral	Complete Genome	0.044288635
viral	Complete Genome	0.044290543
viral	Complete Genome	0.044299126
viral	Complete Genome	0.044306755
viral	Complete Genome	0.044312477
viral	Complete Genome	0.044317245
viral	Complete Genome	0.044323921
viral	Complete Genome	0.044334412
viral	Complete Genome	0.044353485
viral	Complete Genome	0.044386864
viral	Complete Genome	0.044389725
viral	Complete Genome	0.044391632
viral	Complete Genome	0.044413567
viral	Complete Genome	0.044445038
viral	Complete Genome	0.044459343
viral	Complete Genome	0.044474602
viral	Complete Genome	0.044478416
viral	Complete Genome	0.044514656
viral	Complete Genome	0.044518471
viral	Complete Genome	0.044529915
viral	Complete Genome	0.044539452
viral	Complete Genome	0.044547081
viral	Complete Genome	0.044561386
viral	Complete Genome	0.044589996
viral	Complete Genome	0.044598579
viral	Complete Genome	0.044659615
viral	Complete Genome	0.044716835
viral	Complete Genome	0.044723511
viral	Complete Genome	0.044783592
viral	Complete Genome	0.044794083
viral	Complete Genome	0.044800758
viral	Complete Genome	0.044848442
viral	Complete Genome	0.044852257
viral	Complete Genome	0.044865608
viral	Complete Genome	0.044884682
viral	Complete Genome	0.044887543
viral	Complete Genome	0.044911385
viral	Complete Genome	0.044977188
viral	Complete Genome	0.045007706
viral	Complete Genome	0.045009613
viral	Complete Genome	0.045036316
viral	Complete Genome	0.045085907
viral	Complete Genome	0.045091629
viral	Complete Genome	0.045185089
viral	Complete Genome	0.045203209
viral	Complete Genome	0.045209885
viral	Complete Genome	0.045219421
viral	Complete Genome	0.045229912
viral	Complete Genome	0.04523468
viral	Complete Genome	0.045272827
viral	Complete Genome	0.045284271
viral	Complete Genome	0.045306206
viral	Complete Genome	0.045355797
viral	Complete Genome	0.045370102
viral	Complete Genome	0.045417786
viral	Complete Genome	0.045480728
viral	Complete Genome	0.045497894
viral	Complete Genome	0.045498848
viral	Complete Genome	0.045500755
viral	Complete Genome	0.045523643
viral	Complete Genome	0.045524597
viral	Complete Genome	0.045526505
viral	Complete Genome	0.045537949
viral	Complete Genome	0.045599937
viral	Complete Genome	0.045614243
viral	Complete Genome	0.045633316
viral	Complete Genome	0.045643806
viral	Complete Genome	0.045646667
viral	Complete Genome	0.045671463
viral	Complete Genome	0.045681
viral	Complete Genome	0.045711517
viral	Complete Genome	0.045730591
viral	Complete Genome	0.045733452
viral	Complete Genome	0.045762062
viral	Complete Genome	0.045777321
viral	Complete Genome	0.045783043
viral	Complete Genome	0.045798302
viral	Complete Genome	0.045877457
viral	Complete Genome	0.045889854
viral	Complete Genome	0.04590416
viral	Complete Genome	0.045929909
viral	Complete Genome	0.045942307
viral	Complete Genome	0.04596138
viral	Complete Genome	0.045966148
viral	Complete Genome	0.045994759
viral	Complete Genome	0.046021461
viral	Complete Genome	0.046022415
viral	Complete Genome	0.046062469
viral	Complete Genome	0.046139717
viral	Complete Genome	0.046154022
viral	Complete Genome	0.046168327
viral	Complete Genome	0.046189308
viral	Complete Genome	0.046203613
viral	Complete Genome	0.046216965
viral	Complete Genome	0.046225548
viral	Complete Genome	0.046227455
viral	Complete Genome	0.046237946
viral	Complete Genome	0.046303749
viral	Complete Genome	0.046332359
viral	Complete Genome	0.046336174
viral	Complete Genome	0.046364784
viral	Complete Genome	0.046382904
viral	Complete Genome	0.04638958
viral	Complete Genome	0.046403885
viral	Complete Genome	0.046473503
viral	Complete Genome	0.046478271
viral	Complete Genome	0.046496391
viral	Complete Genome	0.046616554
viral	Complete Genome	0.046660423
viral	Complete Genome	0.046753883
viral	Complete Genome	0.04676342
viral	Complete Genome	0.046797752
viral	Complete Genome	0.046802521
viral	Complete Genome	0.046813965
viral	Complete Genome	0.046833992
viral	Complete Genome	0.046977997
viral	Complete Genome	0.047003746
viral	Complete Genome	0.04703331
viral	Complete Genome	0.047039986
viral	Complete Genome	0.047081947
viral	Complete Genome	0.0471735
viral	Complete Genome	0.047242165
viral	Complete Genome	0.047246933
viral	Complete Genome	0.047259331
viral	Complete Genome	0.047262192
viral	Complete Genome	0.04732132
viral	Complete Genome	0.047348022
viral	Complete Genome	0.047376633
viral	Complete Genome	0.047379494
viral	Complete Genome	0.047401428
viral	Complete Genome	0.047532082
viral	Complete Genome	0.047548294
viral	Complete Genome	0.047593117
viral	Complete Genome	0.047595978
viral	Complete Genome	0.047657967
viral	Complete Genome	0.04767704
viral	Complete Genome	0.047678947
viral	Complete Genome	0.047692299
viral	Complete Genome	0.047692299
viral	Complete Genome	0.047719955
viral	Complete Genome	0.047722816
viral	Complete Genome	0.047744751
viral	Complete Genome	0.047762871
viral	Complete Genome	0.047773361
viral	Complete Genome	0.047773361
viral	Complete Genome	0.047785759
viral	Complete Genome	0.047801018
viral	Complete Genome	0.047812462
viral	Complete Genome	0.047839165
viral	Complete Genome	0.047869682
viral	Complete Genome	0.047879219
viral	Complete Genome	0.047880173
viral	Complete Genome	0.047893524
viral	Complete Genome	0.047939301
viral	Complete Genome	0.047969818
viral	Complete Genome	0.047969818
viral	Complete Genome	0.047973633
viral	Complete Genome	0.047984123
viral	Complete Genome	0.048000336
viral	Complete Genome	0.048003197
viral	Complete Genome	0.048007011
viral	Complete Genome	0.048034668
viral	Complete Genome	0.048035622
viral	Complete Genome	0.048075676
viral	Complete Genome	0.048112869
viral	Complete Genome	0.048119545
viral	Complete Genome	0.048121452
viral	Complete Genome	0.048122406
viral	Complete Genome	0.04817009
viral	Complete Genome	0.048179626
viral	Complete Genome	0.048183441
viral	Complete Genome	0.048205376
viral	Complete Genome	0.04820919
viral	Complete Genome	0.048253059
viral	Complete Genome	0.048259735
viral	Complete Genome	0.048300743
viral	Complete Genome	0.048331261
viral	Complete Genome	0.048334122
viral	Complete Genome	0.048350334
viral	Complete Genome	0.048353195
viral	Complete Genome	0.048368454
viral	Complete Genome	0.048384666
viral	Complete Genome	0.04841423
viral	Complete Genome	0.048428535
viral	Complete Genome	0.048431396
viral	Complete Genome	0.048436165
viral	Complete Genome	0.048484802
viral	Complete Genome	0.048505783
viral	Complete Genome	0.048520088
viral	Complete Genome	0.048612595
viral	Complete Genome	0.048612595
viral	Complete Genome	0.048633575
viral	Complete Genome	0.048635483
viral	Complete Genome	0.048640251
viral	Complete Genome	0.04865551
viral	Complete Genome	0.048683167
viral	Complete Genome	0.048695564
viral	Complete Genome	0.048721313
viral	Complete Genome	0.048780441
viral	Complete Genome	0.048819542
viral	Complete Genome	0.048853874
viral	Complete Genome	0.048862457
viral	Complete Genome	0.048870087
viral	Complete Genome	0.048873901
viral	Complete Genome	0.048886299
viral	Complete Genome	0.048937798
viral	Complete Genome	0.048963547
viral	Complete Genome	0.049004555
viral	Complete Genome	0.049020767
viral	Complete Genome	0.049030304
viral	Complete Genome	0.049064636
viral	Complete Genome	0.04906559
viral	Complete Genome	0.049082756
viral	Complete Genome	0.049123764
viral	Complete Genome	0.049126625
viral	Complete Genome	0.04914856
viral	Complete Genome	0.049158096
viral	Complete Genome	0.049168587
viral	Complete Genome	0.049183846
viral	Complete Genome	0.049191475
viral	Complete Genome	0.049207687
viral	Complete Genome	0.049236298
viral	Complete Genome	0.049268723
viral	Complete Genome	0.049279213
viral	Complete Genome	0.049283028
viral	Complete Genome	0.04928875
viral	Complete Genome	0.049336433
viral	Complete Genome	0.049352646
viral	Complete Genome	0.049361229
viral	Complete Genome	0.04936409
viral	Complete Genome	0.049373627
viral	Complete Genome	0.049383163
viral	Complete Genome	0.049391747
viral	Complete Genome	0.049412727
viral	Complete Genome	0.049416542
viral	Complete Genome	0.049427032
viral	Complete Genome	0.049432755
viral	Complete Genome	0.049433708
viral	Complete Genome	0.049435616
viral	Complete Genome	0.049467087
viral	Complete Genome	0.049471855
viral	Complete Genome	0.049491882
viral	Complete Genome	0.049528122
viral	Complete Genome	0.049567223
viral	Complete Genome	0.049576759
viral	Complete Genome	0.049585342
viral	Complete Genome	0.049586296
viral	Complete Genome	0.049589157
viral	Complete Genome	0.049592018
viral	Complete Genome	0.049594879
viral	Complete Genome	0.049658775
viral	Complete Genome	0.049658775
viral	Complete Genome	0.049708366
viral	Complete Genome	0.049731255
viral	Complete Genome	0.049736023
viral	Complete Genome	0.049744606
viral	Complete Genome	0.049744606
viral	Complete Genome	0.049767494
viral	Complete Genome	0.049787521
viral	Complete Genome	0.049799919
viral	Complete Genome	0.049807549
viral	Complete Genome	0.04981041
viral	Complete Genome	0.049830437
viral	Complete Genome	0.049832344
viral	Complete Genome	0.049846649
viral	Complete Genome	0.049860001
viral	Complete Genome	0.049868584
viral	Complete Genome	0.049868584
viral	Complete Genome	0.049872398
viral	Complete Genome	0.049899101
viral	Complete Genome	0.049909592
viral	Complete Genome	0.049916267
viral	Complete Genome	0.049966812
viral	Complete Genome	0.049983025
viral	Complete Genome	0.049987793
viral	Complete Genome	0.050026894
viral	Complete Genome	0.050028801
viral	Complete Genome	0.050039291
viral	Complete Genome	0.050063133
viral	Complete Genome	0.05008316
viral	Complete Genome	0.050102234
viral	Complete Genome	0.050123215
viral	Complete Genome	0.050182343
viral	Complete Genome	0.050195694
viral	Complete Genome	0.050264359
viral	Complete Genome	0.050276756
viral	Complete Genome	0.050287247
viral	Complete Genome	0.050292969
viral	Complete Genome	0.050304413
viral	Complete Genome	0.050354004
viral	Complete Genome	0.050364494
viral	Complete Genome	0.050364494
viral	Complete Genome	0.050365448
viral	Complete Genome	0.050367355
viral	Complete Genome	0.050517082
viral	Complete Genome	0.050527573
viral	Complete Genome	0.050533295
viral	Complete Genome	0.050542831
viral	Complete Genome	0.050559998
viral	Complete Genome	0.050572395
viral	Complete Genome	0.050588608
viral	Complete Genome	0.050601959
viral	Complete Genome	0.050603867
viral	Complete Genome	0.050610542
viral	Complete Genome	0.050611496
viral	Complete Genome	0.050623894
viral	Complete Genome	0.050627708
viral	Complete Genome	0.050634384
viral	Complete Genome	0.050682068
viral	Complete Genome	0.050717354
viral	Complete Genome	0.050725937
viral	Complete Genome	0.050747871
viral	Complete Genome	0.050750732
viral	Complete Genome	0.050755501
viral	Complete Genome	0.050762177
viral	Complete Genome	0.050811768
viral	Complete Genome	0.05081749
viral	Complete Genome	0.05083847
viral	Complete Genome	0.050854683
viral	Complete Genome	0.05085659
viral	Complete Genome	0.05087471
viral	Complete Genome	0.050889015
viral	Complete Genome	0.050890923
viral	Complete Genome	0.050930023
viral	Complete Genome	0.050938606
viral	Complete Genome	0.05095005
viral	Complete Genome	0.050954819
viral	Complete Genome	0.05095768
viral	Complete Genome	0.050974846
viral	Complete Genome	0.050988197
viral	Complete Genome	0.051018715
viral	Complete Genome	0.051070213
viral	Complete Genome	0.051086426
viral	Complete Genome	0.051096916
viral	Complete Genome	0.051099777
viral	Complete Genome	0.051133156
viral	Complete Genome	0.051139832
viral	Complete Genome	0.051170349
viral	Complete Genome	0.051181793
viral	Complete Genome	0.051184654
viral	Complete Genome	0.051241875
viral	Complete Genome	0.0512743
viral	Complete Genome	0.051296234
viral	Complete Genome	0.051309586
viral	Complete Genome	0.051322937
viral	Complete Genome	0.051339149
viral	Complete Genome	0.051362991
viral	Complete Genome	0.051370621
viral	Complete Genome	0.051398277
viral	Complete Genome	0.051403999
viral	Complete Genome	0.051409721
viral	Complete Genome	0.051418304
viral	Complete Genome	0.051423073
viral	Complete Genome	0.051444054
viral	Complete Genome	0.051456451
viral	Complete Genome	0.051467896
viral	Complete Genome	0.051486969
viral	Complete Genome	0.05153656
viral	Complete Genome	0.05153656
viral	Complete Genome	0.051560402
viral	Complete Genome	0.051575661
viral	Complete Genome	0.051580429
viral	Complete Genome	0.051580429
viral	Complete Genome	0.051595688
viral	Complete Genome	0.051607132
viral	Complete Genome	0.051610947
viral	Complete Genome	0.0516119
viral	Complete Genome	0.051624298
